"A","B","C","D","E"
5.9142245733908826e-02,8.8695555770830409e-02,0.0000000000000000e+00,1.7861612251397513e-01,3.7120828720858379e-01
8.6345560275388616e-02,4.1253019825449799e-01,0.0000000000000000e+00,1.6910332861198082e-01,1.9638123301563870e-01
1.2677528091324511e-01,3.7486300043859250e-02,0.0000000000000000e+00,3.0071567659473630e-01,7.8738369261482943e-01
4.2517973490033695e-02,3.3622283366830402e-01,0.0000000000000000e+00,2.0844051898071447e-01,2.4856722685908017e-01
2.1262023408146949e-01,1.1644446491150739e-01,0.0000000000000000e+00,5.0956733198942582e-02,4.0729749827381978e-01
2.1291371853912855e-01,1.1383292426974485e-01,0.0000000000000000e+00,6.9662312178118010e-02,7.9409992347054370e-02
2.9283079100515025e-01,3.7127970093711327e-01,0.0000000000000000e+00,2.2927837598425822e-02,1.5517310991255040e-01
2.5527680636288130e-01,1.8468379481614253e-01,0.0000000000000000e+00,3.2062542552035933e-01,3.7554801510906022e-01
1.8676647520123690e-01,3.5553787057838188e-01,0.0000000000000000e+00,1.9120800173563257e-01,1.9280927105278955e-01
1.3525517404042178e-01,1.4159642832328298e-01,0.0000000000000000e+00,2.1055953499697580e-01,6.7358449517311225e-01
4.4231664626668887e-01,4.3506814586539605e-01,0.0000000000000000e+00,2.2591191075813061e-01,7.5597901751701002e-01
3.7910509698857026e-01,3.0678065494127327e-01,0.0000000000000000e+00,2.6678447122297294e-01,1.0579373632548350e-02
1.0791334029427706e-01,3.5002410023693292e-01,0.0000000000000000e+00,5.4225057006311000e-02,8.3735737311599290e-01
2.9084057729581186e-01,9.6617010726969085e-02,0.0000000000000000e+00,1.4126590920192625e-01,7.0772727142686653e-01
1.0030517646628152e-01,4.5451713788940079e-01,0.0000000000000000e+00,7.8313169061760668e-02,8.2023744434230461e-01
1.0957503254658497e-01,2.0810519871584823e-01,0.0000000000000000e+00,1.9630137632399656e-02,6.3682410805964573e-01
8.7612438453181021e-02,6.9279784585920184e-02,0.0000000000000000e+00,4.3019336713793588e-01,3.9756779839358258e-01
6.3663767314678668e-02,1.5577247253504425e-01,0.0000000000000000e+00,4.3953808612937068e-01,8.9942117207859273e-01
4.3053118927152589e-01,3.5873084962778323e-01,0.0000000000000000e+00,3.4225543067520259e-01,4.8576922612156292e-01
6.5770577943478459e-02,1.9077521057528082e-01,0.0000000000000000e+00,1.3162591954241524e-02,1.6181192104444531e-01
4.1185406806485580e-01,1.1331268391679879e-01,0.0000000000000000e+00,3.3725096991666431e-01,5.6918790698607746e-01
5.0805971604486405e-03,3.7317140499151669e-01,0.0000000000000000e+00,6.3545108475826603e-02,4.3084110593784786e-01
3.6974711065268995e-01,4.5344122179354363e-01,0.0000000000000000e+00,2.7230623694640371e-01,6.8558581341199942e-01
5.5352792249715975e-03,3.3244881386250297e-01,0.0000000000000000e+00,4.0612095043415036e-01,8.6830018385565477e-02
2.0143477027229190e-01,1.3612068703067665e-01,0.0000000000000000e+00,2.7428647727768946e-01,2.6989945412472527e-01
4.0323571782422185e-01,1.0477609576913638e-01,0.0000000000000000e+00,1.0062928291953233e-01,8.0941442464778679e-01
1.2196632204933142e-01,6.7708623178546271e-02,0.0000000000000000e+00,1.7947664144620135e-01,5.2001203434148868e-01
2.9345179854372994e-01,1.0027858167800240e-01,0.0000000000000000e+00,2.5040910323291521e-01,6.7787753729629907e-01
1.9359747802467767e-01,1.0303728245303571e-01,0.0000000000000000e+00,8.7805808087558890e-02,6.1214043918725980e-01
2.0216246923970049e-01,2.2703652836269794e-01,0.0000000000000000e+00,2.3825330825721715e-02,1.8310631814111455e-01
3.0058283589739376e-01,8.8232857824261129e-02,0.0000000000000000e+00,3.3531228514898842e-01,3.3141268156190229e-02
1.9361541431449494e-01,2.9512539281977107e-01,0.0000000000000000e+00,4.3390179163097359e-01,5.2992061763594256e-01
2.5543181774437268e-01,4.1511854190493014e-01,0.0000000000000000e+00,2.1874252188611781e-01,3.2798769797160565e-02
3.9693890143311700e-01,4.3652031730449087e-01,0.0000000000000000e+00,2.1058463525713381e-01,6.8901902258823799e-01
4.0389657684634989e-01,2.6499132387538821e-01,0.0000000000000000e+00,1.6865639317398123e-01,6.1242727457898583e-01
3.3296360124387386e-01,3.0270890533330469e-01,0.0000000000000000e+00,1.0349230978779188e-01,4.4281545779976272e-01
4.8166345200221133e-01,7.0450552351078192e-03,0.0000000000000000e+00,2.4877844635421931e-01,6.3541960092715821e-01
1.2597404492556463e-01,2.2777629320245685e-01,0.0000000000000000e+00,2.3307267322239889e-01,9.0810218810781129e-01
1.3529079367663596e-01,1.5511145117416431e-01,0.0000000000000000e+00,1.9750793840893224e-01,2.9620570201220064e-01
4.1087733159241990e-01,3.2837337046567255e-01,0.0000000000000000e+00,3.5012343799577089e-01,6.7689010396379201e-02
4.0167099031810649e-01,3.9885869791028339e-01,0.0000000000000000e+00,9.7432329374863881e-03,3.7756512089805705e-01
1.7446877601135363e-01,2.2854354805087476e-01,0.0000000000000000e+00,1.8550754174398681e-01,5.0293453682407097e-01
3.3089433526261419e-01,4.1201698115872121e-01,0.0000000000000000e+00,4.7818732843459028e-01,4.8373638508963213e-01
1.9147618538230238e-01,6.7027088564123163e-02,0.0000000000000000e+00,3.1968323319442032e-01,7.4773965871390446e-01
4.8765677603302054e-01,3.2239212094675684e-01,0.0000000000000000e+00,6.5972866580033554e-02,3.1655652694271996e-01
3.1390748590430162e-01,2.0419951076470055e-01,0.0000000000000000e+00,2.6869358436456753e-01,8.7344597834613302e-01
2.1549410788938758e-01,3.3394409491400057e-01,0.0000000000000000e+00,3.6391114068866137e-01,8.4343234751275364e-02
2.2497318657944979e-02,1.1927305282833277e-02,0.0000000000000000e+00,3.1479872346788162e-01,7.2246576899318304e-01
4.4256207762747396e-01,3.7096227714305102e-01,0.0000000000000000e+00,3.4576749682710450e-01,6.7104085709035077e-01
3.5496154140672198e-01,4.8958400124527193e-02,0.0000000000000000e+00,1.6756484040496705e-01,9.2852402093099351e-01
6.6132232630792417e-02,4.3326287860610352e-01,0.0000000000000000e+00,1.6513376510510974e-01,2.3594453987711117e-01
2.4481458888044499e-01,4.2076504122733949e-01,0.0000000000000000e+00,4.4855557211542613e-01,4.0210169184106115e-01
2.9612630999373668e-01,3.7402376907516816e-01,0.0000000000000000e+00,4.3015085436092537e-01,2.7267247306282982e-01
1.6104552254283883e-01,1.7851981175385823e-01,0.0000000000000000e+00,2.8348809250405743e-01,7.4417766453439627e-01
2.3291692246278228e-01,2.5628068951156557e-01,0.0000000000000000e+00,1.4949025460828091e-01,9.4958420602375115e-01
7.0376756934066101e-02,3.7421750180030827e-01,0.0000000000000000e+00,2.2964553038529793e-02,5.3216008457094244e-01
8.3469136845757380e-02,4.1535976279541659e-01,0.0000000000000000e+00,1.6956093836376640e-01,8.1550138827429142e-01
3.3780538961551376e-01,1.2794203964427309e-01,0.0000000000000000e+00,2.2203361259947144e-01,4.6846352020924931e-01
1.2632330746925444e-01,4.4251841055663560e-01,0.0000000000000000e+00,1.0158606832492326e-01,4.5448043293084384e-01
1.4883413324477232e-01,4.3012169846480580e-01,0.0000000000000000e+00,3.1922193662012976e-01,7.2817021938625048e-01
4.5167360673908019e-01,1.5964218227342755e-01,0.0000000000000000e+00,3.0930803348815700e-01,7.4023938468322892e-01
2.1207033049940160e-01,3.3046811542539994e-01,0.0000000000000000e+00,3.0045024858754671e-01,7.1164563396911373e-01
2.6921444218271368e-01,4.1884480586988049e-01,0.0000000000000000e+00,4.6718945468688650e-01,7.4413748667097823e-01
1.6262191430629805e-01,5.9785644414246900e-02,0.0000000000000000e+00,3.6244032524420883e-01,8.5244792263570579e-01
4.5872767461653335e-01,1.2987100016246414e-01,0.0000000000000000e+00,4.3252545920105778e-01,8.9501598053512188e-01
4.6845147150321681e-01,3.7307534002367665e-01,0.0000000000000000e+00,1.2695362152670656e-01,7.8198519344476569e-01
2.7838347853866252e-01,2.2844316265296986e-02,0.0000000000000000e+00,2.1001046668583320e-01,9.3095079820772897e-01
1.0990115602366286e-01,7.7818641319899851e-02,0.0000000000000000e+00,4.0277014649870835e-01,2.1085912721190891e-01
3.5424913543867809e-01,4.7836278336080496e-01,0.0000000000000000e+00,3.8142497956292470e-01,4.2502420305483346e-01
6.1862850735168215e-02,2.0230643252577851e-01,0.0000000000000000e+00,6.1564844040738080e-02,7.9023016729971118e-01
4.4872907546524732e-01,3.8454529962279554e-01,0.0000000000000000e+00,4.1900832086163176e-01,9.7545743540991658e-02
1.1563208131978116e-01,1.5381632211713225e-01,0.0000000000000000e+00,2.3327348603943290e-01,3.7037743506914866e-01
1.6204657684087409e-02,2.8696974960884353e-01,0.0000000000000000e+00,4.0222805450670779e-01,7.3986393526587668e-01
1.0480950846036431e-01,2.5908963188975920e-01,0.0000000000000000e+00,3.6508782053497257e-01,9.6889950564814753e-01
4.5204707541975867e-03,3.8028784465143028e-01,0.0000000000000000e+00,2.1932176106775197e-01,7.5628828583969443e-01
4.5386266443213935e-01,1.0366578334535000e-01,0.0000000000000000e+00,3.7604515436947056e-01,9.1116425051651473e-01
4.1247817159320921e-01,2.9281727013444520e-02,0.0000000000000000e+00,2.2152858133879161e-01,8.3947174151789050e-01
4.7928980511755107e-02,4.6168490875077939e-01,0.0000000000000000e+00,4.0486498462064180e-01,2.1317149671797564e-01
3.4891238511142436e-01,3.2026416522555140e-01,0.0000000000000000e+00,4.2969757548424947e-01,1.1296354665754138e-01
1.7660720988711973e-01,3.2983707037578297e-01,0.0000000000000000e+00,3.7201945165573136e-01,6.7705869795808504e-01
2.9459500327286886e-01,4.8670633070225948e-02,0.0000000000000000e+00,1.1772201275759715e-01,5.5810007978252640e-02
2.0352123974842137e-01,3.8620667685391419e-01,0.0000000000000000e+00,1.2029613592632001e-01,9.9989221875677536e-01
1.3069578124491707e-01,2.1222876708898133e-01,0.0000000000000000e+00,3.4189408036851915e-01,7.2222826394937889e-01
1.9597896502229761e-01,1.1044256551176836e-01,0.0000000000000000e+00,1.4813040955026729e-01,1.7480626603848304e-01
1.7988930474260928e-01,2.6339235674166006e-01,0.0000000000000000e+00,1.9161484189497505e-01,7.4787535025159468e-01
3.1119730826560493e-01,4.0866941018759395e-01,0.0000000000000000e+00,2.3991794910366732e-01,4.8118498522666808e-03
9.4787347691904000e-02,4.2532096102684031e-01,0.0000000000000000e+00,4.8304245725527654e-02,5.5918628021488370e-01
5.0564452948278299e-02,3.0523316409744383e-01,0.0000000000000000e+00,3.6016234010836795e-01,8.4717760002812170e-02
1.2581258158531427e-02,2.7870067766960366e-01,0.0000000000000000e+00,4.3527873959036384e-01,7.6573204264439920e-01
2.5771541683886368e-01,1.2069764167834918e-01,0.0000000000000000e+00,2.8697663290276839e-02,4.7393003436838410e-01
4.3732277576108269e-01,4.1849533765810820e-01,0.0000000000000000e+00,5.5831332514953314e-02,9.5044268853332614e-02
1.7137035528151467e-01,1.8873142602065759e-01,0.0000000000000000e+00,3.0776758500846041e-01,7.1376720688994810e-01
2.8438295780888356e-01,2.2469251334779639e-01,0.0000000000000000e+00,3.4701272861095495e-01,9.0160432729077433e-01
2.7098062310980570e-01,4.3080180227941373e-01,0.0000000000000000e+00,2.9014899561235852e-01,1.8248949010976490e-01
4.3031794646092242e-01,3.6639849816222633e-02,0.0000000000000000e+00,2.5076740250077267e-01,6.9934680370207514e-01
3.1378454181504045e-01,3.6489570045834085e-01,0.0000000000000000e+00,3.6593065405495223e-01,6.0613100234688733e-01
4.0606117826884863e-01,3.4148117397973776e-01,0.0000000000000000e+00,1.0558214959570696e-01,2.1469195747526570e-01
1.4059224831896799e-01,3.6741067099082186e-01,0.0000000000000000e+00,2.0961299079738652e-01,7.3272683578321685e-01
3.1023542445467656e-01,3.3018008705466229e-01,0.0000000000000000e+00,8.2989225255351545e-02,6.8375247523441685e-01
3.1030885278945408e-01,1.7044146210009417e-01,0.0000000000000000e+00,2.7503673263616885e-01,3.1249405000900321e-01
3.3548240824292336e-01,3.6074368829187753e-01,0.0000000000000000e+00,2.6435971680010806e-01,3.2212136292619009e-01
1.4682400550140140e-01,3.0720231673522763e-01,0.0000000000000000e+00,3.1001223494617317e-02,4.6800018348245853e-01
2.8312775388977302e-01,1.4616232858647352e-01,0.0000000000000000e+00,1.4025695962529625e-01,4.1722328110120777e-01
9.1790025094643193e-02,2.9878648017817822e-01,0.0000000000000000e+00,2.2223773774377531e-01,8.4204179448801675e-01
3.3527135229120408e-01,3.9459057288491128e-01,0.0000000000000000e+00,4.8216118222937687e-01,2.5170660546765578e-01
4.2955258211637131e-03,4.0970875808196072e-01,0.0000000000000000e+00,4.2750475822131803e-02,3.3419282915848081e-01
1.9936257401038632e-01,2.3582239069927466e-01,0.0000000000000000e+00,2.7659334795653229e-01,4.2600512929771650e-01
7.8648718613547733e-02,9.8871358306250295e-02,0.0000000000000000e+00,1.4113003057897874e-01,7.0031095733877691e-01
3.5589426313884009e-01,1.0888710826192798e-01,0.0000000000000000e+00,2.4101421049761423e-01,1.8071809200788991e-02
2.3832087547521594e-01,4.3596921702639346e-01,0.0000000000000000e+00,7.4417349423576362e-02,6.4694999056343949e-01
7.6668345366378557e-03,4.7735419103566362e-01,0.0000000000000000e+00,4.1293946046040214e-01,4.9084232526926752e-01
3.5938813239743689e-01,2.9511593282289222e-01,0.0000000000000000e+00,2.3502463654755917e-01,6.4714875831317076e-01
3.5703169024375825e-01,1.3127239384476605e-01,0.0000000000000000e+00,3.8923408554812222e-01,6.4955616032637464e-01
3.4716836099514575e-01,4.0816108841195597e-01,0.0000000000000000e+00,6.9387315131642910e-02,4.9281161601433832e-01
1.3518816704707693e-02,1.5169518906157864e-01,0.0000000000000000e+00,2.2224904035292875e-01,2.2299248329651045e-01
1.4751797239719139e-02,9.3641781699386001e-02,0.0000000000000000e+00,8.8103231118659212e-02,5.2177186072518467e-01
2.1370415614553243e-01,3.0280103699008282e-01,0.0000000000000000e+00,2.6965928603673295e-01,9.5096979366399226e-01
4.5459009514583543e-01,4.2153863832109473e-01,0.0000000000000000e+00,1.4384319246316868e-01,5.0305092054565281e-01
2.7923860409222229e-01,4.3291771695913395e-01,0.0000000000000000e+00,1.4543007880614300e-01,3.3702843725563780e-01
3.1077640939989193e-01,4.4607038241287505e-01,0.0000000000000000e+00,1.4122971107689478e-01,7.6216315227697895e-01
3.6069993393596339e-01,2.8582456622351277e-01,0.0000000000000000e+00,7.4510062626985743e-02,3.6991662428145533e-01
2.5490258883862438e-01,9.2770720708860568e-02,0.0000000000000000e+00,9.3712985667630436e-02,5.0131018742324729e-02
1.6585471533833884e-01,1.4036650861158859e-01,0.0000000000000000e+00,2.0934362302378728e-01,6.1615066610578140e-02
4.4339656819384604e-01,4.1847047049825631e-01,0.0000000000000000e+00,1.5045513588214129e-01,3.3330480289227005e-01
4.0244605905455644e-01,2.6789601566617205e-01,0.0000000000000000e+00,6.8781822971328996e-02,2.1590511463160666e-01
1.1944023203313306e-01,4.1311541241499411e-02,0.0000000000000000e+00,1.9349282796365871e-01,2.0448932147755960e-01
4.1445285961941170e-01,6.4978409215299942e-03,0.0000000000000000e+00,3.2482759666755623e-01,8.3597797357117964e-01
1.9824139024881260e-01,1.8488721390264495e-01,0.0000000000000000e+00,4.3419749717045103e-01,9.0456443473675585e-01
3.0219980417110098e-01,2.5968252469371469e-02,0.0000000000000000e+00,5.3394588437778591e-02,8.2073563612800737e-01
3.4329415481423187e-01,1.1008267963371477e-02,0.0000000000000000e+00,2.6264954086885456e-01,3.3758063188773213e-01
3.5958627128728754e-01,4.3362266864715038e-01,0.0000000000000000e+00,4.8625505798235713e-01,1.4125786826604236e-01
2.2470284797033035e-01,4.3198907580823516e-02,0.0000000000000000e+00,5.3169083928842731e-02,8.5042669326166398e-01
2.4994670310150607e-01,2.2819006460695535e-01,0.0000000000000000e+00,2.6042594163506694e-01,8.7671490394709783e-01
2.8853014218811029e-01,3.2453582236253298e-01,0.0000000000000000e+00,2.4669554887949136e-01,8.2410298789589609e-02
2.7079620516871888e-01,2.2041458722727028e-01,0.0000000000000000e+00,1.3948063089057244e-01,5.1719430973586022e-01
8.6095116696923477e-02,5.2242088883028732e-02,0.0000000000000000e+00,4.1293776845201152e-01,5.5916474638051650e-01
1.5411045479606489e-01,3.0827247276451730e-01,0.0000000000000000e+00,1.7377381086347279e-01,1.4310999460299478e-01
3.0318000130957268e-01,2.4562886489967134e-01,0.0000000000000000e+00,1.2880850928072361e-02,1.3816634844398368e-01
2.3545388107303933e-01,3.6915316702271261e-01,0.0000000000000000e+00,1.5951832413303596e-01,8.2074589096338535e-01
1.3040501544096601e-02,2.0066822398958786e-01,0.0000000000000000e+00,1.7467658200831773e-01,9.1752886383982846e-01
3.0195543616075121e-01,2.0281307106358162e-01,0.0000000000000000e+00,3.6167074987001019e-01,7.5060213768754891e-01
7.1151556910354031e-03,1.0289657089382831e-01,0.0000000000000000e+00,1.4233365584697821e-01,2.6915785738239362e-01
4.0732681379788116e-01,4.7194565703045027e-01,0.0000000000000000e+00,4.6036867364326789e-01,5.0285048388778630e-01
4.5310425598923204e-01,1.4351256681240085e-01,0.0000000000000000e+00,3.2445310766641106e-01,9.5655076870418076e-02
1.4735563788339834e-01,2.3572648414342562e-01,0.0000000000000000e+00,2.0893477126919621e-02,6.7207438057057023e-01
3.5391286447846629e-02,3.1555967850545968e-01,0.0000000000000000e+00,2.1992831536205273e-01,6.0497505172706156e-01
3.5772172247844608e-01,2.2890094611158468e-01,0.0000000000000000e+00,3.6516691653297467e-01,6.5297197194467849e-01
2.5286736524529235e-01,1.6165026467306629e-01,0.0000000000000000e+00,3.2825760443593038e-01,2.4816633843463731e-01
4.7125212644745096e-01,2.9025780007250701e-01,0.0000000000000000e+00,4.1503514409459735e-01,6.5025752617038934e-01
3.4119560919444597e-01,2.3581961627894910e-01,0.0000000000000000e+00,4.2014929987293692e-01,4.6557420920155623e-01
2.6859215265077224e-01,4.2886090644049121e-02,0.0000000000000000e+00,4.2960086168523404e-01,2.8372970912992690e-01
8.9853761840268012e-02,4.6332733964303902e-01,0.0000000000000000e+00,2.2633736477273533e-01,2.9450858871166163e-02
1.8227615931550939e-01,3.9778993275354868e-01,0.0000000000000000e+00,4.0458199479836277e-01,3.0822050565470138e-01
2.0648015581986792e-01,3.7577802374600222e-01,0.0000000000000000e+00,3.8142849670334372e-01,3.9552138134005865e-01
7.7710187982180920e-02,4.4359926672417332e-01,0.0000000000000000e+00,3.4076574738560900e-01,3.3232544450932333e-01
3.1664611639366580e-01,2.7214911345662846e-01,0.0000000000000000e+00,1.4358575506054883e-01,1.1916265231295853e-02
3.7298851971220848e-01,1.3403988705023651e-01,0.0000000000000000e+00,1.4555074073710031e-01,8.5243573178417509e-01
1.9990278262217281e-01,3.7639446871978810e-01,0.0000000000000000e+00,1.8045141159337846e-01,1.2319905864587088e-02
1.8610968036652126e-01,4.0990447066139538e-02,0.0000000000000000e+00,2.1687982475599885e-01,3.4560099705988057e-01
