"A","B","C","D","E","F","G","H","I","J","K","L"
9.2912989456224304e-01,4.1421397428699647e-01,0.0000000000000000e+00,1.9184295578680833e-02,2.1130156900736441e-02,2.6404653405793915e-01,3.0423226043296858e-01,0.0000000000000000e+00,2.4069139666564698e-01,4.3150180513266800e-01,9.6734736667336096e-01,1.5449120935757454e-01
2.4270645055148354e-01,3.0045798448874128e-01,0.0000000000000000e+00,1.0242192216131196e-01,1.2260471238615919e-01,4.7837048333869636e-01,2.6114483537715866e-01,0.0000000000000000e+00,3.5290639957984471e-01,2.4766537457040944e-01,5.0705506752398422e-01,6.3190024738383488e-01
2.1195818780637343e-01,2.4995939501526543e-01,0.0000000000000000e+00,3.0816414372784695e-01,4.3357506739473903e-02,5.1125772275370962e-02,2.2899600885746690e-01,0.0000000000000000e+00,1.7011121739213775e-01,2.8039934350848977e-01,7.3843737435849199e-01,9.2044848377284305e-01
6.3212581053338601e-01,4.3346141299547974e-01,0.0000000000000000e+00,3.7245652069794610e-01,3.1462645713675097e-01,2.0194137530901732e-01,6.0959270789964437e-02,0.0000000000000000e+00,2.8866946203722477e-01,4.6323192055258816e-01,4.7040903468584805e-02,4.7802974995058456e-01
6.7876407457549104e-01,8.8831555586996916e-02,0.0000000000000000e+00,1.7994438515056749e-01,1.7200681261795842e-01,2.2141873926066361e-01,3.0939161042762248e-01,0.0000000000000000e+00,5.1213272220159389e-01,1.9098604885555831e-01,1.9620511540052932e-01,2.3532094899541534e-01
5.1537346042505994e-01,2.6169617718101101e-01,0.0000000000000000e+00,9.0014193066676559e-02,4.3193619450166842e-01,3.7243957995619364e-01,4.4659057631040239e-01,0.0000000000000000e+00,1.9262589481743086e-02,2.2559444072742937e-01,6.2849323008668412e-02,4.4501455408092405e-01
4.2185299888454186e-01,1.0542256920053221e-01,0.0000000000000000e+00,1.2320789232798590e-01,1.2781459991160424e-01,1.4841529233562964e-01,1.9813903735227045e-01,0.0000000000000000e+00,4.9643654948806382e-01,2.6309053109548560e-02,9.4577140933765191e-01,2.2642663744305058e-01
1.9056295808885193e-01,3.8999148094359205e-02,0.0000000000000000e+00,3.9420260783716777e-04,9.8051781816386976e-02,2.6352520903355348e-01,2.7354266758300601e-02,0.0000000000000000e+00,7.7756062469957143e-01,2.5368248068932342e-01,1.6828148198729953e-01,7.0474658170195381e-01
6.9353403444284623e-01,7.8594201205430467e-02,0.0000000000000000e+00,7.3937198879600680e-02,1.7469743429041654e-01,2.0187849532360999e-01,3.5410606453555143e-01,0.0000000000000000e+00,8.0701371666735744e-02,4.7453899268610378e-01,5.8129360150352150e-01,3.0393469642324633e-01
4.9357293731680274e-01,5.1793112442997412e-02,0.0000000000000000e+00,2.5970973355282989e-01,3.9416874423777937e-01,4.1806448249111333e-01,3.9756877429316599e-02,0.0000000000000000e+00,4.2597584530919086e-01,3.2721915790870365e-01,8.1646357592583940e-01,9.2164012889363245e-01
7.5736253794138086e-01,3.2229419684443122e-01,0.0000000000000000e+00,4.5659998695372511e-01,1.1753235193988926e-01,2.8025153619928650e-01,2.6285075743036082e-02,0.0000000000000000e+00,3.9762534944628491e-01,1.1151749935441950e-01,3.9534304682971877e-01,6.6145456436858030e-01
8.5470682824244615e-01,4.0699087493748079e-02,0.0000000000000000e+00,2.1392926699516870e-01,2.2700011790740390e-01,3.1974424573386206e-01,7.1338585019644803e-03,0.0000000000000000e+00,8.3918839246778210e-01,3.2602670762285202e-01,3.8169160995949447e-01,1.2769692098103924e-01
8.2426054888223854e-02,9.8261741629861038e-02,0.0000000000000000e+00,3.2116529981294073e-01,4.0932904752839827e-01,2.4192235400079429e-01,7.8465562031661953e-02,0.0000000000000000e+00,9.9455747036469266e-01,2.1228395153848661e-01,6.0629176917987349e-01,5.6821670348838382e-01
9.3087347843210866e-01,1.6178628107472137e-01,0.0000000000000000e+00,2.8420179245188337e-01,2.9590536914536576e-02,3.9657710442201838e-01,1.1582345993664916e-01,0.0000000000000000e+00,5.8978178419130645e-01,3.5528235007785423e-02,4.8778224761373523e-01,6.4003611146332084e-01
1.7001523208541935e-01,3.8113945229119282e-02,0.0000000000000000e+00,1.4732600663185158e-01,2.8050626328550926e-01,3.0421432438324786e-01,2.0953982569808965e-01,0.0000000000000000e+00,3.5420527806213387e-01,3.4326472199468888e-01,3.8967868722959942e-01,6.1424782567956049e-01
9.3689242020298824e-02,4.1471713355442319e-01,0.0000000000000000e+00,1.3470564615235700e-01,3.3025216174194982e-01,3.3956036897786673e-01,2.6585505998820586e-01,0.0000000000000000e+00,9.4159049016911145e-01,4.3180548883127134e-01,1.6526959737172930e-01,1.1121960697650701e-01
8.9283435108926046e-01,3.1877303071283247e-01,0.0000000000000000e+00,3.0743955576060233e-01,2.1719689695239081e-01,3.0755061582667670e-01,1.6627576951831216e-01,0.0000000000000000e+00,5.5827814029789358e-01,1.4479353636220801e-01,7.9465412517183087e-01,2.5762790692791149e-01
6.8481093467274534e-01,6.1125258914345504e-02,0.0000000000000000e+00,2.8754444175722338e-01,1.5646491465352122e-01,1.7819983733546260e-01,1.6109289157223400e-01,0.0000000000000000e+00,6.2864701124772360e-01,7.8183547684771412e-02,1.1916590709833530e-01,3.9813338030297851e-02
5.7118142106992997e-01,4.1939218212965887e-03,0.0000000000000000e+00,2.3712650157789946e-02,1.4021300675060278e-01,4.3851945917204793e-01,2.4692905357827866e-01,0.0000000000000000e+00,1.6578856238128581e-01,4.2721490072598967e-01,4.2612606110496865e-01,9.0305628051823472e-01
8.8046468139472722e-01,2.5771993629392514e-01,0.0000000000000000e+00,2.5480433670404873e-01,8.1951872374787529e-02,3.4412883075435519e-01,2.3475105815332450e-01,0.0000000000000000e+00,1.5300992124030799e-02,3.1305596348845721e-01,7.4733053680738859e-01,5.9842896004696788e-01
2.8958829934834829e-01,2.3378061322755558e-01,0.0000000000000000e+00,6.5783748278460036e-02,3.0362441798894635e-01,9.3217417729479931e-04,4.1722041641017671e-01,0.0000000000000000e+00,3.7987899243958156e-01,3.5684225755291410e-01,5.7877358305161186e-01,8.5285614441289637e-01
5.3212759402663368e-01,2.3850828836964696e-01,0.0000000000000000e+00,4.3791372060340318e-02,7.9567525579843368e-02,3.4791540477941729e-01,1.6650134605497613e-01,0.0000000000000000e+00,6.9554937625247404e-01,8.9200549364984227e-02,9.7940050723791638e-01,7.1525075910660707e-02
6.5600247472960249e-01,3.5551238657204048e-01,0.0000000000000000e+00,3.2718455331713164e-01,4.3823875687516944e-01,2.3087192336684237e-01,2.2624710523427291e-01,0.0000000000000000e+00,6.8923684266999685e-01,5.7806493513348364e-02,5.8403857778610635e-01,3.4534943593485523e-01
4.6412147624430578e-03,1.6848424294565059e-01,0.0000000000000000e+00,3.5276288566093467e-01,4.4607593365147080e-02,2.2302716408429593e-01,4.4426269300491544e-01,0.0000000000000000e+00,9.9446718149136015e-01,2.4864934763533277e-02,2.6347135015401868e-02,9.7039468085028635e-01
5.1806114338143905e-01,1.0635381319931057e-01,0.0000000000000000e+00,3.8728321049992542e-01,1.7463873137720456e-01,4.7867830463075349e-02,9.7123476779795437e-02,0.0000000000000000e+00,5.8032129345455208e-01,5.3627833138722714e-02,9.4528041161200327e-01,3.3181555977504962e-01
2.5009324127980959e-01,2.8949353269138067e-01,0.0000000000000000e+00,2.7385606292654929e-01,4.6636991100011058e-02,1.8157242346915187e-01,2.3059712935937429e-01,0.0000000000000000e+00,6.8062932018868461e-01,9.3717825976578337e-02,5.7305840766838845e-01,2.9044282790198461e-01
8.5821264695975086e-01,4.2483804952142913e-02,0.0000000000000000e+00,4.7329261554541112e-02,3.7640469234287788e-01,3.3592099395286523e-01,4.1520908958690800e-01,0.0000000000000000e+00,7.8775112738397635e-01,4.4096399438485900e-01,7.0539096595911421e-01,9.1000736021612672e-01
8.5929639395081270e-01,7.5612227119508629e-02,0.0000000000000000e+00,2.1084102068239328e-02,1.4038840541989064e-01,3.7281960178475382e-01,3.4352215793126761e-01,0.0000000000000000e+00,8.0130010680495700e-01,5.0128537223661701e-02,2.6554642068805423e-02,7.1016478407399664e-02
6.2295903623541071e-01,4.1149776704293023e-01,0.0000000000000000e+00,2.9163766837380467e-01,8.2648199266743716e-02,4.6545492933699556e-01,2.2672150983628447e-01,0.0000000000000000e+00,5.1481395565850563e-01,3.0760406660646344e-01,6.7442584239145154e-01,3.4467212739719311e-01
7.9020025986104225e-01,3.0267815590215730e-01,0.0000000000000000e+00,8.9563716270204527e-02,4.1130404879622784e-01,1.3049755966886742e-01,2.0646420407302390e-01,0.0000000000000000e+00,7.6213784725163691e-01,2.8256324806852223e-01,6.4469628638261556e-01,9.0593135543596337e-01
5.4813937745846864e-01,3.4213147682840450e-01,0.0000000000000000e+00,1.6386963430021612e-01,2.8998280384368724e-01,3.4103963518809322e-01,1.4523805918342267e-01,0.0000000000000000e+00,8.7798535612809236e-01,1.0929293182142036e-01,9.3252017958519096e-01,3.2011868715306813e-02
5.1347016743483342e-01,2.1659376992387053e-01,0.0000000000000000e+00,1.4898872294154902e-01,3.2271512161385763e-01,3.0943251392212601e-01,6.7861754236358804e-02,0.0000000000000000e+00,4.4747772652063578e-01,8.1197286977616967e-02,1.7174620585625133e-02,7.6683029750283294e-01
3.7201530072803113e-01,1.1993056425632061e-01,0.0000000000000000e+00,3.0584933589189928e-01,3.5080783953926781e-01,2.5059883866980111e-02,2.6488885603750756e-01,0.0000000000000000e+00,3.4560860735584753e-01,2.2927649922926438e-02,8.0002952209400435e-01,3.5294359350536753e-01
4.1177621217830063e-01,4.5856720633948400e-01,0.0000000000000000e+00,3.9970900511796253e-01,4.6364215379196286e-02,4.2441513002010406e-01,2.0177317064807282e-01,0.0000000000000000e+00,8.8357067776930087e-02,7.2980138035622449e-02,6.9717618414427029e-02,2.6621942555688927e-01
9.5990549913209522e-01,3.4771397798819464e-01,0.0000000000000000e+00,2.4371818643885829e-01,3.6183875013389183e-01,6.4268755429199922e-02,1.4285886633595071e-01,0.0000000000000000e+00,8.9973679977587073e-01,3.1520518545821818e-01,5.2616962267532075e-01,8.1936014256183176e-01
9.1775226711416447e-01,7.6870671916705810e-02,0.0000000000000000e+00,2.9078773791760648e-01,1.8322024884311831e-03,1.7564770128907628e-01,5.0123511394206066e-02,0.0000000000000000e+00,9.6433315870125380e-01,3.8678617129721771e-01,5.0191799109604296e-01,9.3942043162688060e-02
7.6666403947401651e-01,3.4619784926905484e-01,0.0000000000000000e+00,3.3283218066615960e-01,6.8702154995314277e-02,3.2573221481274345e-01,2.3112828307859953e-01,0.0000000000000000e+00,9.4977569868848244e-01,3.1555041365238423e-01,1.2573924987260532e-01,7.1806480567334496e-01
1.3172240756072640e-01,4.2251288275384291e-01,0.0000000000000000e+00,1.2984508621782653e-01,4.6371619839223943e-01,4.2713606133719223e-01,2.9393707666102026e-02,0.0000000000000000e+00,9.1672093460089377e-01,3.6684333841674183e-01,8.0723434647170778e-01,7.9326968595440017e-01
5.9557967412951029e-01,3.0567171731267662e-01,0.0000000000000000e+00,2.2390461596137251e-01,4.8315980739329273e-01,5.1965882912782975e-04,2.2464239864528759e-01,0.0000000000000000e+00,3.3775272528948630e-01,3.6149288342162395e-01,8.7020835517532658e-01,6.3487674594795851e-01
1.2546942975568443e-01,2.6652581785126472e-01,0.0000000000000000e+00,1.6451743765523497e-01,2.7067914154346878e-01,4.3587025886008862e-01,2.4061125791350288e-01,0.0000000000000000e+00,7.9602298296213592e-01,3.3447556413653912e-01,4.5583442985613898e-02,7.0365857179435531e-01
9.3900858019912814e-01,2.7386715367386844e-01,0.0000000000000000e+00,2.5355138779632064e-01,1.2853617352862379e-01,1.6216102791699236e-01,3.3460370045706839e-01,0.0000000000000000e+00,8.7729778566398631e-01,1.3927665682270671e-01,6.0750136924277021e-01,5.5713450811293752e-01
7.6255186286174181e-01,6.9816675255022526e-02,0.0000000000000000e+00,3.6026916509951296e-01,6.3262685053085660e-02,1.7302507437879304e-02,4.2604242095467326e-01,0.0000000000000000e+00,7.8392099431301032e-01,9.1787711284908757e-02,2.9537761359152892e-01,2.6045265256220285e-01
6.3622216813524535e-01,4.9019088747676146e-02,0.0000000000000000e+00,4.1976183367671660e-01,3.6786298527080347e-01,3.9040531100266951e-01,4.3442133923682562e-02,0.0000000000000000e+00,2.1611439194655180e-01,1.1976470403249402e-01,8.8664170626170802e-01,5.4924553295260825e-01
3.7034702588922519e-01,7.5543346658253463e-02,0.0000000000000000e+00,3.8243167993911015e-01,3.3643219329647450e-01,1.5561834796988835e-01,4.5147113967999747e-01,0.0000000000000000e+00,4.5021036709901141e-01,2.8805385478281237e-01,9.7793458533447808e-01,4.8110078390944855e-01
3.9087544279402531e-01,1.3200340724183754e-01,0.0000000000000000e+00,4.0089972695375142e-01,4.0449822801050672e-01,3.6171153740343576e-01,1.9716722018396766e-02,0.0000000000000000e+00,3.6165791681965964e-01,2.9463643286485031e-01,4.7478145257869908e-01,4.5566697258744848e-01
6.1888835195793801e-01,1.1849993606508118e-01,0.0000000000000000e+00,1.8019396514588007e-01,1.6372025666424764e-01,4.6362832133270038e-01,4.1727226153684488e-01,0.0000000000000000e+00,7.1038741754734169e-01,2.1328955947688424e-01,9.2618523503191219e-01,1.2212832052664568e-01
8.8471988572643889e-01,4.0384128841883804e-01,0.0000000000000000e+00,3.8596720772678131e-02,1.9258480928661420e-01,5.4237655082059293e-02,6.3456369904134793e-02,0.0000000000000000e+00,5.2912991797310105e-01,4.7846841771862025e-01,9.7220665638123482e-01,8.1990812258614354e-01
1.7835284284391228e-01,3.4152413713618274e-01,0.0000000000000000e+00,2.2793808752867498e-01,1.5164264112553295e-02,6.7839691156631639e-03,4.2826761578734840e-01,0.0000000000000000e+00,4.9664074487755694e-01,9.0980860379044598e-02,5.6603500517496741e-01,5.4391189303562704e-01
4.8868562546415606e-01,1.9003957467065974e-01,0.0000000000000000e+00,2.3274304484086417e-01,4.7334596714769667e-01,3.4424882999965356e-01,2.8334738020050476e-01,0.0000000000000000e+00,3.5502349574825587e-01,4.1385277904700574e-01,1.4638837557231521e-01,5.6452064267189450e-01
3.3061811538565800e-01,2.7703238718481632e-01,0.0000000000000000e+00,3.9038705417059255e-01,2.7077041982232058e-01,3.2717988441266938e-01,9.1382938221244922e-02,0.0000000000000000e+00,7.1146530555268095e-02,9.2273372360363731e-02,1.7137667918723287e-01,7.3160531131964190e-01
7.9285262893547404e-01,1.5273271761879001e-01,0.0000000000000000e+00,1.6671527339094669e-01,8.3162475026738111e-03,2.5557208089923472e-01,2.3237125390576499e-01,0.0000000000000000e+00,1.2593320301153010e-03,1.6975250898823172e-01,3.6748011682886506e-01,9.2613868480304462e-01
9.3377771429374046e-01,2.3549071595889603e-02,0.0000000000000000e+00,3.4767720900724559e-02,4.4388067445733159e-01,2.6183245142711514e-01,2.3602402609679313e-01,0.0000000000000000e+00,9.8431500856756182e-01,1.2788068541637099e-01,2.9474608479998654e-01,3.3497092436394982e-01
6.3687372729596503e-01,1.5348844536607950e-01,0.0000000000000000e+00,3.6969594042122578e-01,9.4462299042759851e-02,3.4362175472571677e-01,3.5680517044474169e-02,0.0000000000000000e+00,5.3755590341995729e-02,1.5325122706423147e-01,1.1113415820153838e-01,9.0147275865608134e-01
3.1654794838995803e-02,1.9519887729796970e-01,0.0000000000000000e+00,8.1776915748880713e-02,1.9790570275937019e-01,3.6349401236628115e-01,4.1343814848928778e-01,0.0000000000000000e+00,3.3813098791729512e-01,4.5719822667443288e-01,3.3357842492417689e-01,3.2740962052512801e-01
2.7477331271564487e-01,4.2456955598875651e-01,0.0000000000000000e+00,9.3838243694295526e-02,2.6959593846428753e-01,2.5802198847911378e-01,9.5918423545787765e-02,0.0000000000000000e+00,3.7389154795271384e-01,7.2423592845550274e-03,4.4783526323303358e-01,4.8234151257444680e-02
1.6553078209932526e-01,4.3159343337671130e-02,0.0000000000000000e+00,6.2175055532749331e-02,2.3324879321426095e-01,3.7632033361470790e-01,4.3946159598684215e-01,0.0000000000000000e+00,5.2644914353432104e-01,4.5163995405381019e-01,1.7570498167107607e-01,7.6086244633389422e-02
2.5836465261515285e-01,8.6057500550913268e-02,0.0000000000000000e+00,4.0009935093528698e-01,2.1576880700665693e-01,1.7245386008779101e-01,3.1185551632440800e-01,0.0000000000000000e+00,4.9917976013856236e-01,1.3896472927080228e-01,4.3048990011667820e-01,8.5407390615681367e-02
7.1999290180676923e-01,6.0329813720301592e-02,0.0000000000000000e+00,2.7640257359524212e-01,6.6997906311347208e-02,4.2708540131397976e-01,2.7248615866561482e-01,0.0000000000000000e+00,5.7322328809416567e-01,1.3582149844979657e-01,5.9237795109091684e-01,3.3063633544171145e-01
5.2320368199842560e-01,4.1324079981471817e-01,0.0000000000000000e+00,3.7509209674409538e-01,3.7560035938388869e-01,2.6276471739107948e-01,4.7187848734594379e-01,0.0000000000000000e+00,8.9069456679668502e-01,4.4192594069239277e-01,6.3465471185740174e-01,8.6591086954275309e-01
9.2242163758414120e-01,1.5535155126353397e-02,0.0000000000000000e+00,1.9701042027656487e-02,3.4985008188289035e-01,3.0795058004455035e-04,4.0040971469494047e-01,0.0000000000000000e+00,7.2803562163893543e-01,4.0322793738056817e-01,9.8099198244157559e-01,3.4918523933129486e-01
9.8020994286240026e-01,2.0408481107118187e-01,0.0000000000000000e+00,3.3331586254131668e-01,3.6872404976745243e-01,7.2396570299999491e-02,1.0943907188246826e-01,0.0000000000000000e+00,3.5360998743496386e-01,3.9166788426727550e-01,8.8651287348089647e-01,2.1446675572855844e-01
6.1168072091357062e-01,2.3398188994735076e-02,0.0000000000000000e+00,1.9505930372440120e-01,4.0517237373535020e-01,3.3684179841010348e-01,7.8747079646216925e-02,0.0000000000000000e+00,5.3857453852727288e-01,3.1259731023163656e-01,3.0267246515677648e-01,7.0997427262124480e-01
8.3028040766432243e-01,1.0022588512167429e-02,0.0000000000000000e+00,1.4354653602064002e-01,1.8220084199730108e-01,1.4558023551766527e-01,4.4008982028404398e-01,0.0000000000000000e+00,5.5165413896916538e-01,6.7052488195767437e-02,9.8340761430077372e-01,6.9901362518973720e-02
2.3187133488784561e-01,4.0489405569061976e-01,0.0000000000000000e+00,1.0416188364574393e-01,2.7805122915362464e-02,5.3482920802185162e-02,7.1059093722071531e-02,0.0000000000000000e+00,9.0363568895703228e-01,2.7502796895087905e-01,3.6207592090558194e-01,1.8223356122177714e-01
3.7356146492573461e-01,2.5314509977471489e-01,0.0000000000000000e+00,3.8083131506275303e-01,3.6317696944109301e-01,2.3929862866633300e-01,1.1885860779181757e-01,0.0000000000000000e+00,8.7782168704275398e-01,2.6698251133256068e-01,4.4589989430128729e-01,3.6688983687170995e-01
5.1076012323495257e-01,1.8851779912604075e-01,0.0000000000000000e+00,3.8392771594076232e-02,6.7807409095381438e-02,3.3215663464296363e-01,3.3014666525742048e-01,0.0000000000000000e+00,1.4536589146003864e-01,4.2834483216195540e-01,7.3743702578910653e-01,1.6576115618651333e-01
7.5376471180156268e-01,1.1822464798009276e-01,0.0000000000000000e+00,5.1634623567004129e-02,1.8367126009642687e-01,2.2172992659367058e-01,2.5511371934284294e-01,0.0000000000000000e+00,7.0989251220450633e-02,1.3162959178691094e-01,8.9549473858871131e-01,5.4843972776986427e-01
